# Extracted from measurement set.
# wavelength[m] = 0.002816569550804141
# Columns      u v Re Im weights
9.794282382353031e+02	1.834875542126409e+04	1.329128097069726e-02	4.653500301659709e-03	6.109988867187500e+04
2.697466856019415e+04	1.845920281262291e+04	-2.680377956036156e-02	-1.062277066347864e-02	6.315261132812500e+04
1.390653911847565e+04	1.020784920480888e+04	-2.565015535339471e-03	1.562942401300434e-02	6.699000781250000e+04
-3.900407316201629e+04	-9.150759203798112e+03	2.107276884356413e-03	-4.539477376232517e-03	6.198710742187500e+04
5.103355249778517e+03	2.481151168374557e+04	4.439952462132276e-03	2.840736011292587e-03	5.679499804687500e+04
-1.428396205855139e+04	2.812201185004665e+04	1.824880734093573e-02	2.775633273462333e-02	6.217740625000000e+04
1.596042257863824e+04	4.780808283932869e+04	-1.413090920814802e-02	-2.488360935921128e-02	6.265791796875000e+04
-2.019346022310072e+04	3.287760429630366e+04	1.328285813922256e-02	4.640641299220319e-03	5.558056445312500e+04
1.933641343157869e+04	1.547358178037229e+04	2.071463879370716e-02	-2.923020712307406e-02	6.405485937500000e+04
-7.495026382976703e+03	4.126753607368666e+04	1.566096658264306e-02	-1.316332694103595e-02	5.905580078125000e+04
-3.668281757682458e+03	9.613743645664033e+03	1.746474227108236e-02	-1.065160610426722e-02	6.263422460937500e+04
1.091198303280299e+04	2.415120882889084e+04	-1.398785890384859e-02	-1.168329621817214e-02	6.525423828125000e+04
6.334603377823129e+03	4.043306037361096e+04	1.488333486968588e-02	-1.933198055974038e-02	5.559286914062500e+04
2.397447788108804e+04	3.038863874864312e+04	1.415531461795512e-02	1.926126875321858e-02	6.077181054687500e+04
-1.312079297263265e+03	4.134148768703371e+04	1.204397724214209e-03	1.619619722609764e-02	5.909025390625000e+04
-1.734125416953384e+04	4.499395044424037e+04	2.138160075505677e-02	-9.898112909230584e-03	6.315162304687500e+04
9.821833230102617e+03	6.695647786856472e+04	-2.099273856949836e-02	-2.249749014082251e-03	6.006437304687500e+04
-1.269187529858922e+04	4.244026710372239e+04	4.733685414711454e-04	2.676747249090305e-03	6.275849804687500e+04
-4.294512876747207e+04	6.939683352227369e+04	3.606464158712408e-02	3.329411146414311e-02	5.811983984375000e+04
2.036547691252245e+04	2.603186049827766e+04	2.156589418971992e-02	-6.635831870922647e-03	5.973216601562500e+04
-1.283090855710515e+03	3.564040681788223e+04	2.475849468298885e-02	-5.259903931170828e-03	5.895091796875000e+04
-1.038909505158750e+04	1.716882414971766e+04	2.522186804677070e-02	-1.119420586470496e-02	5.555909960937500e+04
-7.305555464680580e+03	2.195675362766739e+04	1.652334464685750e-02	-8.731363067420683e-03	6.318552929687500e+04
2.299365094364496e+04	2.173824361623308e+04	1.226278713331904e-02	-6.578979057290790e-03	6.588559765625000e+04
-1.261457770399028e+04	2.147887665456275e+04	-5.009034738652037e-03	2.924982335044520e-02	6.326322265625000e+04
4.254281165542956e+04	3.955559833609325e+03	1.463789451361960e-02	-1.019345152691240e-02	6.040333203125000e+04
1.727913124525055e+04	1.993696168480452e+04	3.756976416654477e-02	8.250722419302001e-03	6.440738867187500e+04
-4.277547052018240e+03	7.252435815073283e+04	2.311957756904869e-02	-2.729242934453621e-03	5.559921875000000e+04
8.426590917270723e+03	4.535265158887990e+04	2.337726245586837e-02	2.552445792135753e-02	5.651571875000000e+04
3.065879339122448e+04	3.735844018624068e+04	3.689046848871148e-02	1.256534377317361e-02	6.281026171875000e+04
-1.354231030045104e+04	-3.991051220923108e+04	1.483305899847610e-02	5.186109058028880e-03	5.763047070312500e+04
-2.646440679797297e+04	-2.932615196350193e+04	1.281316728758278e-02	-2.148482870925561e-02	6.504201562500000e+04
-9.808700556887970e+03	-5.140917419890829e+04	2.304861155201464e-02	-2.004273429624914e-02	6.857812890625000e+04
-5.665467038934505e+03	-2.671172004976145e+03	3.538112350582246e-03	-3.912214402522879e-03	6.207936132812500e+04
-1.940421889506323e+04	-1.646890405541651e+04	2.338879599996243e-02	-8.400672171306718e-03	6.444287890625000e+04
-3.277182436503725e+04	-3.714224694232119e+04	1.889700597691352e-02	4.334077139364903e-03	6.035566015625000e+04
5.982888540023162e+01	1.538093093892828e+04	-6.804423227825568e-04	-9.189447481463489e-03	4.870101953125000e+04
-8.831931347715015e+03	-4.238546821165700e+04	2.862239317323806e-02	-6.876521843357823e-03	6.377251757812500e+04
-2.776962818967466e+04	3.752877159510987e+03	2.112168509990979e-03	1.294902711015257e-02	6.530209570312500e+04
8.731527983923205e+01	-4.743695878689767e+03	1.640201177521377e-02	1.815675348681819e-02	6.361694140625000e+04
-2.081732114612398e+04	-2.725537247636989e+04	7.117836424293418e-03	1.338476416259858e-02	6.336881445312500e+04
5.183607436057600e+03	-2.714940562935897e+04	1.394121521823149e-02	5.532729678725519e-03	6.533182617187500e+04
-7.886490466364660e+03	-3.539948062053836e+04	7.602825661074795e-03	5.939947196707944e-03	6.950850781250000e+04
-6.079320688462918e+04	-5.476223563726391e+04	2.501882864606568e-02	-1.225149123084101e-02	6.432704687500000e+04
-1.669132713101797e+04	-2.079452014415136e+04	1.961884453485034e-02	1.918350542718420e-02	5.880215625000000e+04
-3.607998979645162e+04	-1.748312091060714e+04	3.881474081749916e-03	-6.301344105205560e-03	6.435512304687500e+04
-5.837155430801870e+03	2.204650090632157e+03	1.447709958898500e-02	-6.203120036711373e-03	6.488292968750000e+04
-4.198535826254865e+04	-1.273129791974916e+04	7.848596715158002e-03	-5.895380263803140e-04	5.755548437500000e+04
-2.453563177238961e+03	-3.013607025210561e+04	1.717046352594734e-02	5.370688094775510e-03	6.651252734375000e+04
-2.928587039240560e+04	-4.342248143044981e+03	3.568503300201258e-02	5.013754735064030e-03	6.109073242187500e+04
-2.546324358207486e+04	-3.599202187923724e+04	3.193692795397669e-02	-1.423050775270412e-02	6.490997656250000e+04
-1.088412480512038e+04	-2.145338573557777e+04	9.960114315970428e-03	1.129270158868024e-02	6.753044140625000e+04
-1.546080478924557e+04	-5.172369913412080e+03	3.005282827788344e-02	-1.152050900814451e-02	5.753581250000000e+04
2.181437370101170e+03	-1.521836390534647e+04	1.796117535702135e-02	-8.930576623651721e-03	6.303796484375000e+04
-2.310652738753273e+04	-4.265026002747246e+03	2.077604643883964e-02	8.346483428998118e-03	6.116292578125000e+04
-3.913602211214530e+04	-6.124547106433553e+02	7.246202657490015e-03	-2.937841524160927e-02	6.548101757812500e+04
-1.196582136887852e+04	2.134435224489798e+04	1.779497306485454e-02	1.305186625081566e-02	6.234296875000000e+04
-3.448273379428836e+04	-3.169537555209365e+03	1.193077979711798e-02	6.898113781900039e-03	6.491920898437500e+04
-6.474022442030279e+04	2.379016406214332e+04	3.028699046903681e-02	-1.655968609768674e-02	6.028717382812500e+04
-1.424254100850432e+03	-1.957817509235024e+04	2.548424875758213e-02	-2.361229410689154e-03	6.185697851562500e+04
-2.307654794812097e+04	-9.966732459295186e+03	2.620063751341889e-02	1.460620621488223e-02	6.096435742187500e+04
-3.218594264833940e+04	-2.843556732046462e+04	1.639609118235438e-02	3.387097076419356e-02	5.738645312500000e+04
-2.909596363430030e+04	-2.365304153084779e+04	1.635714634388942e-02	1.207551072532543e-02	6.540525976562500e+04
1.198479034759107e+03	-2.386696461065384e+04	1.152671868374872e-03	2.861445593521600e-03	6.826482812500000e+04
-3.440582471220697e+04	-2.413030236769178e+04	6.547622431993298e-04	4.791370417533840e-03	6.552385742187500e+04
2.075316406931687e+04	-4.165411490901701e+04	2.149939628892806e-02	8.870321810379077e-03	6.270227343750000e+04
-4.511435169685760e+03	-2.567236009607377e+04	-1.072541387251843e-02	-4.874575695472314e-03	6.674755078125000e+04
-2.607257585533354e+04	2.691819985322173e+04	2.139019160210657e-02	-1.014302544576993e-02	5.756165625000000e+04
-1.336784260696519e+04	-2.536349886561681e+02	4.132027615896842e-02	-1.502295585715545e-03	5.847137304687500e+04
8.866084105485104e+03	-8.248726044097100e+03	1.219507856763327e-02	2.758200559342213e-02	6.509372070312500e+04
-1.291822264034982e+04	1.058367254959793e+04	1.509524371526356e-02	-4.207836757804412e-03	5.726870312500000e+04
3.731801857753658e+03	-1.149819230491386e+04	-2.081473020528985e-03	-3.733851826653966e-02	6.032032617187500e+04
7.875815898245581e+03	3.724036689255276e+04	3.900404883932761e-02	9.051789006819124e-03	5.468003710937500e+04
-5.862183123492159e+03	2.344306030940128e+04	1.452245986506460e-02	8.045722403469307e-03	5.672877148437500e+04
-1.923077069314992e+04	2.770965829120280e+03	2.839250227142981e-02	1.714613865515964e-03	5.306487500000000e+04
1.360234012187422e+04	5.529171704099826e+04	2.638722891001841e-02	8.017029031613918e-03	4.296084765625000e+04
4.708462653148809e+03	-2.474276893012789e+03	4.551333668760903e-02	2.024746645786774e-04	5.619606445312500e+04
