# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
-3.755726142817075015e+03 -3.214969910816411357e+04 1.550660326144470864e-02 1.003162365602401802e-03 5.533611132812500000e+04
2.085716203211256288e+04 -3.792662410723211360e+04 1.492957867300518868e-02 1.271720582572861101e-03 5.815295898437500000e+04
7.412536243022032977e+03 -4.309511530854169541e+04 1.448511779404233063e-02 1.320495996593732107e-03 6.102734960937500000e+04
-4.494817653493396210e+04 -5.019603964068485220e+04 1.266120219560396519e-02 1.108369354179908166e-03 5.650553710937500000e+04
9.915477474156346034e+02 -2.672054614926248905e+04 1.628341233541703847e-02 8.984310425313952802e-04 5.140998437500000000e+04
-1.693663556091287319e+04 -1.906830534593093398e+04 1.653760698018676839e-02 5.495476487630777127e-04 5.680277929687500000e+04
1.419620660401877285e+04 -6.524730008187158091e+03 1.882933211142276408e-02 3.445377513066978019e-04 5.647372460937500000e+04
-2.189854133890010053e+04 -1.304270440978147599e+04 1.684244276488904360e-02 3.225055701428049325e-04 5.216328125000000000e+04
1.324718332303871648e+04 -3.914070501302041521e+04 1.488335245284653705e-02 1.265549238285713571e-03 5.815102929687500000e+04
-8.749399470598653352e+03 -7.664906631045646463e+03 1.886561504306888404e-02 2.392239235351196591e-04 5.394443750000000000e+04
-9.263556039207418507e+03 -3.970327104680528282e+04 1.456727686728623121e-02 1.141161645886838499e-03 5.731140625000000000e+04
6.408705378325427773e+03 -2.868573820164981953e+04 1.607992739981150068e-02 9.824962037306469564e-04 5.977215429687500000e+04
4.196115813857869398e+03 -1.161593778269690847e+04 1.877450161343620708e-02 4.744618138134468850e-04 5.059304492187500000e+04
1.956554066861162573e+04 -2.550045945762077463e+04 1.627522319181398322e-02 9.622648524382744831e-04 5.726124414062500000e+04
-2.925729786115875413e+03 -8.988868927411003824e+03 1.913771256526896128e-02 3.332664938955314914e-04 5.406365625000000000e+04
-1.755442132905712788e+04 -1.769539656935095081e+03 1.838924731348912101e-02 -4.518807130395005079e-05 5.707129492187500000e+04
1.093159874154317549e+04 1.371088981081633392e+04 1.769482094415259985e-02 -4.303722784240719300e-04 5.434544335937500000e+04
-1.351784721810038354e+04 -5.330483613752109704e+03 1.861819086391664282e-02 1.162071894993018506e-04 5.717687500000000000e+04
-3.853309914943259355e+04 2.804857892067337161e+04 1.518969076825906275e-02 -1.078051459722345271e-03 5.475501171875000000e+04
1.557857304015713817e+04 -2.897799994688579682e+04 1.597418156794516014e-02 1.036618326167840784e-03 5.449229492187500000e+04
-3.641705420057833635e+03 -1.460951009887170767e+04 1.801746515633237053e-02 5.169920633523669446e-04 5.415156250000000000e+04
-1.464658768472851079e+04 -3.073983776454858526e+04 1.531457860898241541e-02 8.882820291543659912e-04 5.148219140625000000e+04
-1.112782237094233096e+04 -2.672017248619878956e+04 1.591467589633644222e-02 8.110308202189878005e-04 5.819990429687500000e+04
1.750766483505332872e+04 -3.379505362741863064e+04 1.540298837730219410e-02 1.162750793171738730e-03 5.974051367187500000e+04
-1.621869362725277460e+04 -2.598701291224374290e+04 1.576763490430849179e-02 7.518909774960509662e-04 5.729112304687500000e+04
3.360426515469087462e+04 -5.573611829474474507e+04 1.326232589440360515e-02 1.678640791284232055e-03 5.487262109375000000e+04
1.189106582555078239e+04 -3.428268257921981422e+04 1.540612992496814479e-02 1.148312724521691414e-03 5.831477734375000000e+04
-1.728989708833008990e+03 2.239743248028299422e+04 1.690546321821092754e-02 -7.868794507878687158e-04 5.062377148437500000e+04
6.821541094066232290e+03 -7.244978092586356979e+03 1.951624906159844103e-02 3.360274333401235772e-04 5.188072070312500000e+04
2.677643061274941283e+04 -2.015817295424650729e+04 1.647721515417492968e-02 8.345245801378396852e-04 5.662716210937500000e+04
1.025713254406226224e+04 -3.845970890765444346e+04 1.495927564301072037e-02 1.235362522689422392e-03 6.020329492187500000e+04
3.675187281758853351e+04 1.522032513885886146e+03 1.619889878547722123e-02 1.558204904664648143e-04 6.254456445312500000e+04
1.879576933323991034e+04 -3.472162851051783946e+04 1.528506129050969872e-02 1.189916493519171991e-03 5.564535156250000000e+04
7.941918608080746708e+03 -2.137334012192667797e+04 1.708398532587505556e-02 7.961172057331732761e-04 6.319895703125000000e+04
2.085377443536933788e+04 -4.688723273257928668e+04 1.410568658799377789e-02 1.462943107351020837e-03 6.575475195312500000e+04
3.108168020982769667e+04 1.697312572907926551e+02 1.681365052418862249e-02 1.752989662565091866e-04 5.913840820312500000e+04
1.630314063749036359e+04 -1.030565513797698259e+04 1.824328842542733559e-02 4.886135697404546223e-04 6.143018945312500000e+04
9.751096650994587662e+02 -2.763825405578944992e+04 1.616161346222311224e-02 9.221179178285128118e-04 5.798289453125000000e+04
3.881096532857364218e+04 1.665334214150934349e+04 1.519521968357716475e-02 -3.143636928991225851e-04 4.661167382812500000e+04
2.292222218119496029e+04 -3.821938241573299456e+04 1.486636777039953942e-02 1.286043374329927250e-03 6.175489843750000000e+04
1.105477350497821135e+04 1.149558029018455636e+04 1.802197250285894961e-02 -3.556779576418445566e-04 6.253466210937500000e+04
3.626163031491192669e+04 -3.175182429443364526e+03 1.635079608554871819e-02 3.119767518663345415e-04 6.218426953125000000e+04
1.355889230490499176e+04 -2.061194564431506296e+04 1.708132734715033310e-02 8.026038959641801666e-04 6.029450390625000000e+04
3.817197111950616818e+04 -2.638263857693160753e+04 1.532421237143660568e-02 1.033087883422923814e-03 6.321740429687500000e+04
2.472763524457825042e+04 -3.155574402175609794e+04 1.546920319987903775e-02 1.135273369636092579e-03 6.648937695312500000e+04
-2.763412337211216072e+04 -3.865772754166673985e+04 1.406514020497743635e-02 9.814613445593696299e-04 6.159439062500000000e+04
1.830631728836394177e+04 -1.518456040089346789e+04 1.754001355410855778e-02 6.575761991273857982e-04 5.590828125000000000e+04
3.772475308928483742e+02 -7.529913588156771766e+03 1.961983089718360301e-02 3.054367417242348959e-04 6.177935351562500000e+04
3.151058626498667581e+04 5.013008590568636464e+03 1.656093319844794548e-02 1.069735592070461922e-05 6.146135742187500000e+04
-4.584742699274221195e+03 -1.506597322045656483e+03 2.045992021490617568e-02 3.067437934353086255e-05 5.676333203125000000e+04
3.056204551714343324e+04 -2.759840979572920332e+04 1.561480503921758300e-02 1.050395729994168170e-03 6.343093945312500000e+04
8.564375932071916395e+03 3.873661391536794781e+03 1.949374663500617194e-02 -9.692596329263595005e-05 5.862685937500000000e+04
8.050969290633051969e+03 -2.816330856893896998e+04 1.614866556338270462e-02 9.785644138246847156e-04 6.240214648437500000e+04
2.372333186113822376e+04 -1.714632957152033487e+04 1.695617133531925405e-02 7.358783608836270496e-04 6.500206835937500000e+04
2.151035175803016318e+04 -7.801184057249916748e+01 1.794605342393256267e-02 1.366770587538507491e-04 5.501974804687500000e+04
3.688022647638137278e+04 -1.395927290087282199e+04 1.612348089781242416e-02 6.678754403652591891e-04 6.234034375000000000e+04
1.438827838035614695e+04 2.549314769575298214e+03 1.878193848649107461e-02 -4.481821105090267267e-06 5.880366015625000000e+04
-2.410433319449472549e+02 9.769213240648035935e+03 1.912081521364869183e-02 -3.845652676271658324e-04 6.216983984375000000e+04
2.824537835338359582e+04 2.524856989217486262e+04 1.519100944807930120e-02 -6.378982935994541260e-04 5.926251757812500000e+04
3.795981818498474240e+03 6.206232531478622150e+03 1.966034382019486021e-02 -2.242659971365776480e-04 6.215345703125000000e+04
-2.122101030913784416e+04 3.958779208822917280e+04 1.476418108127645033e-02 -1.310164099077741834e-03 5.960431250000000000e+04
3.289344496063282713e+04 -1.743884755621795193e+04 1.625958069900497807e-02 7.672049823663139008e-04 5.929139062500000000e+04
1.367243195484096032e+04 -3.071440063915925293e+03 1.908631534574825594e-02 2.106328909007599420e-04 5.884953906250000000e+04
2.667744781557787519e+03 -1.920232922222770503e+04 1.741404710406792636e-02 7.019565349345556352e-04 5.586827148437500000e+04
6.186306437313554852e+03 -1.518023281997228150e+04 1.809469041854714841e-02 6.020984631373271214e-04 6.335254882812500000e+04
3.482257687965512741e+04 -2.225435233434867769e+04 1.580579522693149885e-02 9.128478362326814585e-04 6.503865625000000000e+04
1.095361766439835037e+03 -1.444812653102391050e+04 1.821131421727021846e-02 5.464525306803371361e-04 6.234343945312500000e+04
5.092035038822819479e+04 -4.419650758039851644e+04 1.363068689733837845e-02 1.481304706540443033e-03 5.983795117187500000e+04
2.920597611019652686e+04 -2.274361439840717139e+04 1.610511689688927384e-02 9.148836825444021980e-04 6.350336132812500000e+04
1.558407340962332637e+04 3.393667105626691773e+04 1.494692185053806723e-02 -9.603992483375012974e-04 5.507490234375000000e+04
2.413541272273867435e+04 4.295938364507603183e+03 1.739415574598729419e-02 -7.662289745372851898e-06 5.641210742187500000e+04
4.409179666251723393e+04 -8.622360499650596466e+03 1.564345996378310386e-02 5.157684647477969947e-04 6.165643750000000000e+04
2.649907983089460322e+04 3.998048747433614335e+04 1.400004166085378442e-02 -1.020609968125846213e-03 5.937785742187500000e+04
8.543190208369505854e+03 3.739099972297173736e+03 1.951613818219725613e-02 -9.179714974533011097e-05 5.289112500000000000e+04
-2.312841878456083123e+03 1.708716216117853037e+04 1.776144081776279138e-02 -6.366476665020096752e-04 6.020228515625000000e+04
1.059452560905083010e+04 -8.428959446043143544e+03 1.901068585863025656e-02 3.983509978307045170e-04 6.250246679687500000e+04
2.082995256475388305e+04 3.862909879819190974e+04 1.431683166924436340e-02 -1.032115535476511772e-03 5.638630078125000000e+04
6.048804880403247807e+03 2.815404746277571394e+04 1.592464215363844152e-02 -8.865946265209107696e-04 5.849758984375000000e+04
-9.277849647484872548e+03 1.082354808298763237e+04 1.874055675161940757e-02 -4.761748802986360673e-04 5.508310937500000000e+04
2.856007013480450041e+04 5.511220411811421945e+04 1.281965771062959503e-02 -1.326101701476183016e-03 4.458534179687500000e+04
1.266473390393923728e+04 2.391732619709708558e+02 1.920124137287012450e-02 7.487697208554825238e-05 5.892367187500000000e+04
8.023033528122005009e+02 4.995590230580768548e+04 1.378164984447993388e-02 -1.412400950113898218e-03 5.954154687500000000e+04
2.600914001543338236e+04 3.528354261750686419e+04 1.441142003527339475e-02 -9.136544650921718785e-04 5.924319140625000000e+04
3.306005139115616657e+03 1.784874156403151574e+04 1.748250666157597985e-02 -6.198851076999188940e-04 5.723148242187500000e+04
2.791024117525800102e+04 1.207286290413849383e+04 1.640204098635864374e-02 -2.472658244157946764e-04 6.022333789062500000e+04
1.447208685069785497e+04 6.903313111367298006e+03 1.830816551327166600e-02 -1.672484995147293253e-04 6.312254882812500000e+04
-3.789040242646758998e+04 -1.946501333126770135e+02 1.613028272218517203e-02 -2.054233890251209700e-04 5.842875390625000000e+04
8.056561588308709361e+03 2.327689212393800335e+04 1.648241881249900426e-02 -7.409422809423868352e-04 5.322785546875000000e+04
-9.876348750946885048e+03 3.093127155553988996e+04 1.580169992267039733e-02 -1.057603294591621772e-03 5.880746875000000000e+04
2.125985836807304440e+04 4.347257550075902691e+04 1.388906381798797260e-02 -1.137915300360572545e-03 5.844653710937500000e+04
-1.483475706699126386e+04 3.695624859750850010e+04 1.509919529120353279e-02 -1.224188649761399602e-03 5.398833203125000000e+04
2.030255019624939086e+04 1.085856380462508059e+04 1.722317061861823942e-02 -2.621901440772225734e-04 6.010841210937500000e+04
-1.688514932765840285e+03 4.233425066928802698e+04 1.451114518889700701e-02 -1.271033619105383684e-03 5.587171093750000000e+04
-2.205888478519356795e+03 1.029648430434899637e+04 1.904438345857168216e-02 -4.165975266013326856e-04 5.929900976562500000e+04
1.346851484366133081e+04 2.131277484571468813e+04 1.647195689238333330e-02 -6.430797423363412285e-04 6.188630664062500000e+04
1.125868236920746313e+04 3.838209061122162530e+04 1.464356469963589390e-02 -1.097059251741641910e-03 5.238194531250000000e+04
2.662344043411766688e+04 2.449790965496203353e+04 1.535370879944350855e-02 -6.297101062618536051e-04 5.924995117187500000e+04
4.136070171822374505e+03 4.100976652922150970e+04 1.455182087773542951e-02 -1.205207678754379114e-03 5.597083007812500000e+04
-1.049418522388824749e+04 4.823026914071680221e+04 1.401981207450655499e-02 -1.442166735094301769e-03 5.903459960937500000e+04
1.799580444251985318e+04 6.370843368025820382e+04 1.247214704668528872e-02 -1.559076916889606725e-03 5.618298242187500000e+04
-6.454217639809649881e+03 4.466827355132568482e+04 1.432915767296658906e-02 -1.348083585112978822e-03 5.921399609375000000e+04
-3.147392246900946338e+04 7.805002453408570727e+04 1.184203833087540611e-02 -2.043813225936393953e-03 5.666222070312500000e+04
2.263936171423622727e+04 2.101977163905901398e+04 1.594210942656776667e-02 -5.620585992365769628e-04 5.640290625000000000e+04
3.420049915381548544e+03 3.538910930836718762e+04 1.514859011400919789e-02 -1.082833834760776621e-03 5.608763671875000000e+04
-7.585098135356341118e+03 1.925924099580883558e+04 1.740798764779244445e-02 -7.334681993946226986e-04 5.336481250000000000e+04
-4.069842402785806371e+03 2.327969939480104949e+04 1.680311710057326782e-02 -8.262401198382418729e-04 6.022697265625000000e+04
2.456598602818154541e+04 1.620321768241806785e+04 1.629743109510358931e-02 -4.026326683507449092e-04 6.181561914062500000e+04
-9.159350904937549785e+03 2.401272988015317605e+04 1.669637374574373806e-02 -8.756756516943769780e-04 5.929641796875000000e+04
4.066471436057433311e+04 -5.739307225586656386e+03 1.595227793082837353e-02 4.126236146317329161e-04 5.672822460937500000e+04
1.895161300970406955e+04 1.571527056907035148e+04 1.679170440530419056e-02 -4.307355520552933132e-04 6.033082812500000000e+04
5.332163213176951103e+03 7.239640827378076210e+04 1.208910412787328990e-02 -1.784559646555917327e-03 5.240195117187500000e+04
1.387961452601758174e+04 4.275408839277859079e+04 1.416298417536450763e-02 -1.175832951688917044e-03 5.371839062500000000e+04
3.384365423941192421e+04 2.983763941852691642e+04 1.450242875478680894e-02 -7.174966378158653115e-04 5.859325585937500000e+04
-1.795864069011267566e+04 -3.623765775693757314e+04 1.463682371040826366e-02 9.977165393228739580e-04 5.487282226562500000e+04
-2.881156318221748006e+04 -2.289163292133466166e+04 1.536939006177820768e-02 5.679942064008222657e-04 6.235826953125000000e+04
-1.590477622054942367e+04 -4.841205938581922237e+04 1.363041037339422258e-02 1.281305806733082841e-03 6.484113476562500000e+04
-5.669501236553537638e+03 -1.349772954030801657e+03 2.029496859219878657e-02 1.627177673086384557e-05 5.836723828125000000e+04
-2.044934964438631869e+04 -1.182563878465456764e+04 1.710443151778451298e-02 2.934292101705245374e-04 6.060720507812500000e+04
-3.577774065399136452e+04 -2.915247344270191752e+04 1.445699520431789620e-02 6.851811987921243479e-04 5.716895898437500000e+04
2.061229587152263321e+03 1.513263513163348944e+04 1.799310873263307992e-02 -5.454708387652941384e-04 4.604485546875000000e+04
-1.383474817483112747e+04 -3.974278862299469620e+04 1.443970671010046808e-02 1.109327931688302692e-03 6.096054296875000000e+04
-2.569439310923427547e+04 9.977365128928571721e+03 1.732324446506765259e-02 -5.087397738589178329e-04 6.169449804687500000e+04
-4.905018528462002791e+02 -4.696366484734585356e+03 2.025955488874468108e-02 1.916037224158153619e-04 6.135973632812500000e+04
-2.319389663544849100e+04 -2.212867013384814345e+04 1.579250147490043887e-02 5.896905847273719095e-04 5.943469726562500000e+04
1.413572478240975215e+03 -2.791540168483926391e+04 1.613246319722131880e-02 9.321101869470228493e-04 6.237600195312500000e+04
-1.202803015571366268e+04 -3.307716545193878846e+04 1.516144753187903364e-02 9.661252309831352579e-04 6.554407617187500000e+04
-6.438794227029183821e+04 -4.017113341229884099e+04 1.251908320013967423e-02 7.524184841076623012e-04 6.070492187500000000e+04
-1.844492245001453921e+04 -1.669802848847654241e+04 1.671507718446302304e-02 4.654056133830941611e-04 5.515723632812500000e+04
-3.637386073396747088e+04 -9.046441080158218028e+03 1.587820705161181040e-02 9.426323885968200837e-05 6.094520312500000000e+04
-5.239722388215172941e+03 3.494445897135243285e+03 2.029223821599479213e-02 -1.822198133349546816e-04 6.061607812500000000e+04
-4.133349960345931322e+04 -3.017725206285409058e+03 1.572979631224949090e-02 -1.280581311355510801e-04 5.598502929687500000e+04
-6.195159583577130434e+03 -2.912666917670111798e+04 1.580073988973487026e-02 9.104969122298046122e-04 6.249651562500000000e+04
-2.818572783950814119e+04 2.355913118462209695e+03 1.718902759297353394e-02 -2.509637256311176819e-04 5.785401562500000000e+04
-2.870401575187898561e+04 -2.968410973772337093e+04 1.477368965391248970e-02 7.526414561429148548e-04 6.153048242187500000e+04
-1.303048116355233833e+04 -1.866768042119454185e+04 1.684314180547828027e-02 5.686830931830969297e-04 6.412785156250000000e+04
-1.524028326047376322e+04 -1.595888550651272226e+03 1.872925298457175231e-02 -3.766734978645391494e-05 5.428006835937500000e+04
1.252913228688426273e+02 -1.548585616118274083e+04 1.800031273987580741e-02 5.723908672776582048e-04 6.147214062500000000e+04
-2.236202876705456219e+04 1.031711861929497900e+03 1.786446991588826888e-02 -1.762577875627337274e-04 5.800899609375000000e+04
-3.699020349211939902e+04 8.252047502857973086e+03 1.627155691128073789e-02 -4.840200573279219683e-04 6.128907421875000000e+04
-8.502308496067902524e+03 2.373062407739382979e+04 1.674063178235796201e-02 -8.644666998938283723e-04 5.839815429687500000e+04
-3.295265561590622383e+04 4.692970142677853801e+03 1.669110270423058290e-02 -3.512708876782859009e-04 6.132980468750000000e+04
-5.796608560797574319e+04 3.807218576832291001e+04 1.370390758866502426e-02 -1.349197986539052603e-03 5.877780664062500000e+04
-3.860535758604504281e+03 -1.896068391700722350e+04 1.728312134699516028e-02 6.489365378309441910e-04 5.848103125000000000e+04
-2.307844953747941690e+04 -4.588748060203224668e+03 1.749635761511147622e-02 2.461934494514586479e-05 5.807519921875000000e+04
-3.408435821323243727e+04 -2.071724672773129714e+04 1.521706191374815921e-02 4.666161423849143441e-04 5.516697070312500000e+04
-3.056699831039685159e+04 -1.670071463014298570e+04 1.579257482703819854e-02 3.734062789099326478e-04 6.247465820312500000e+04
-1.933001634867177017e+03 -2.377969544409955779e+04 1.662589493281383182e-02 7.999313569688956682e-04 6.413336328125000000e+04
-3.565696713817030832e+04 -1.596580776510562828e+04 1.547144024823248094e-02 3.151848555430773378e-04 6.148804296875000000e+04
1.416201306204135108e+04 -4.572136960052490031e+04 1.424654289380258843e-02 1.409769557949123705e-03 5.896498242187500000e+04
-7.548381816736882683e+03 -2.426488073238398647e+04 1.637132004583838341e-02 7.720650331408718302e-04 6.261260937500000000e+04
-2.116299189678801849e+04 3.241683062028450877e+04 1.547789448844504208e-02 -1.144152498527259030e-03 5.432441015625000000e+04
-1.261654817825043392e+04 2.771425218173442772e+03 1.925191037341430350e-02 -1.935721765138019839e-04 5.565538867187500000e+04
7.340361807445936392e+03 -1.013817302008823026e+04 1.896394804134077933e-02 4.424482107577427091e-04 6.079858007812500000e+04
-1.085409458677813927e+04 1.334893253422359339e+04 1.824961884582045057e-02 -5.682307424248493263e-04 5.558307421875000000e+04
2.049821052842984500e+03 -1.217037876471832897e+04 1.866253782321444787e-02 4.789641793335953001e-04 5.773957421875000000e+04
1.228977921248012171e+04 3.488755130108157027e+04 1.496341130552032370e-02 -1.007912505513302789e-03 5.204720703125000000e+04
-2.491683455381828935e+03 2.441433130329915002e+04 1.662371801742969224e-02 -8.470645417007041699e-04 5.401399804687500000e+04
-1.781929148752065157e+04 7.087184606503670693e+03 1.834994958788948444e-02 -3.799846742057205891e-04 5.089498632812500000e+04
2.002117319180908817e+04 5.136933423237617535e+04 1.329936870369278351e-02 -1.312406357896349178e-03 4.111851367187500000e+04
4.120856405134838496e+03 -3.502201233669049998e+03 2.041627472991039416e-02 1.757397418957542547e-04 5.437760546875000000e+04
-7.735508020992711863e+03 4.621728921032796643e+04 1.419200197396513520e-02 -1.387020257414182728e-03 5.498008398437500000e+04
1.746830047375863433e+04 3.154094409950078625e+04 1.511637852195544390e-02 -8.868595391715963002e-04 5.469601171875000000e+04
-5.235407686830428247e+03 1.411015301207084303e+04 1.829542762644607162e-02 -5.625679548449731993e-04 5.289193359375000000e+04
1.936667773182162637e+04 8.327321884740233145e+03 1.758824822108834979e-02 -1.821763280623667810e-04 5.559978710937500000e+04
5.928832926225406482e+03 3.162184488435499134e+03 1.999303982131937774e-02 -8.851330064479825260e-05 5.833301562500000000e+04
-4.643137751940107410e+04 -3.927143269109217272e+03 1.527241804921389799e-02 -1.228498769673641946e-04 5.400663671875000000e+04
-4.844860627142310818e+02 1.953843758150325084e+04 1.732343943451666868e-02 -6.971283085106148251e-04 4.915231445312500000e+04
-1.841567392566729541e+04 2.719444919501930417e+04 1.611687457217962638e-02 -1.002627892445009895e-03 5.430590625000000000e+04
1.272015105577365648e+04 3.973121274490787619e+04 1.447266134631433089e-02 -1.117138756458036777e-03 5.398801562500000000e+04
-2.337310503882401463e+04 3.322132903241241729e+04 1.534214187571949876e-02 -1.171381438775843551e-03 4.986758593750000000e+04
1.175932193360669226e+04 7.115095350846635483e+03 1.860477106086415658e-02 -1.955316063522471483e-04 5.557432226562500000e+04
-1.022704647291971742e+04 3.859606864093030890e+04 1.494507970917336240e-02 -1.238239412145976989e-03 5.157844335937500000e+04
-1.074787444575071822e+04 6.557658705211582856e+03 1.923803079365182453e-02 -3.303133540418652083e-04 5.478473242187500000e+04
4.926870494393134322e+03 1.757177351984961206e+04 1.745835348206136242e-02 -5.992839368603408668e-04 5.714608984375000000e+04
2.719034719979651527e+03 3.464218703985697357e+04 1.524554683650070595e-02 -1.070027351303602615e-03 4.837050000000000000e+04
1.808137364893190897e+04 2.075398231248936645e+04 1.626350499762914056e-02 -5.902447964430351888e-04 5.473716015625000000e+04
-4.402952461423707973e+03 3.727085206486308016e+04 1.505977724416737371e-02 -1.175967308105243343e-03 5.168766015625000000e+04
-1.903163638202852962e+04 4.449335797044931678e+04 1.433314280415171060e-02 -1.406335492628986742e-03 5.455189453125000000e+04
9.458394234068669903e+03 5.996765044166757434e+04 1.287122497061815585e-02 -1.547440630406590615e-03 5.194072070312500000e+04
-1.499224116907399730e+04 4.093174784242479654e+04 1.469626924663036162e-02 -1.312965847317766003e-03 5.466913085937500000e+04
-4.000708007401999930e+04 7.431617603768318077e+04 1.200066746917935641e-02 -2.013199663732145005e-03 5.234300195312500000e+04
1.409719119723349468e+04 1.727747328652430588e+04 1.695784542721930077e-02 -5.179025982759969835e-04 5.209461914062500000e+04
-5.119511872764725922e+03 3.165035934907158662e+04 1.570540589142703503e-02 -1.048401685085573144e-03 5.177723437500000000e+04
-1.612573767759379552e+04 1.552250275344400870e+04 1.764267210816963111e-02 -6.603104457163793848e-04 4.923374609375000000e+04
-1.261037173250695923e+04 1.954119032072307527e+04 1.725928932281699940e-02 -7.673167586517479601e-04 5.563571289062500000e+04
1.602316308327005572e+04 1.245986042137905497e+04 1.743764813447116341e-02 -3.485864141846506197e-04 5.710725195312500000e+04
-1.769947901138855377e+04 2.027554066707328457e+04 1.696590763189261344e-02 -8.098589439232310250e-04 5.476923046875000000e+04
3.211865098275805940e+04 -9.484615893994032376e+03 1.670615196097307090e-02 5.109616760004376907e-04 5.244443359375000000e+04
1.040911899527689275e+04 1.197358539972301514e+04 1.800438030160914082e-02 -3.770110676188293854e-04 5.574263671875000000e+04
-3.203641139622113315e+03 6.865681969658866001e+04 1.240750404001773367e-02 -1.771924907151581526e-03 4.839667187500000000e+04
5.340236908021829549e+03 3.901229420366232080e+04 1.472673572135290918e-02 -1.152815386828487604e-03 4.960091406250000000e+04
2.530182885579384310e+04 2.609529971507078517e+04 1.527801186358962102e-02 -6.837375026984156799e-04 5.413458984375000000e+04
1.290750730295042376e+04 -2.551660137581330855e+04 1.644648269999002266e-02 9.348535272279792944e-04 6.568533203125000000e+04
2.314208616064935268e+04 2.154052092492613883e+04 1.585601101099086072e-02 -5.732043867847369523e-04 5.935861523437500000e+04
8.361859549219354449e+03 1.106646978619089532e+04 1.832599901253442048e-02 -3.626640494099658200e-04 6.153817382812500000e+04
-6.965903129675403761e+03 -6.263376494126870966e+03 1.931109283540077132e-02 2.013236836068065211e-04 5.786879492187500000e+04
3.087249149691021375e+04 3.802323502969730907e+04 1.398969541669360835e-02 -9.421383967292533152e-04 4.702010351562500000e+04
1.497742446781384933e+04 -1.684864820690789566e+04 1.753435518337924728e-02 6.970049615138345723e-04 6.205541601562500000e+04
3.115918954252355434e+03 3.286858625149092404e+04 1.543791335244360137e-02 -1.025005035062769585e-03 6.263120312500000000e+04
2.832127368274686887e+04 1.819471055145192076e+04 1.582698128161440926e-02 -4.350508808108108209e-04 6.233830078125000000e+04
5.617960917584595336e+03 7.611249348352434936e+02 2.036460134341935846e-02 7.882196594708174421e-06 6.009724023437500000e+04
3.022492625274413149e+04 -5.015400919114949829e+03 1.697624345852101826e-02 3.524394433308589126e-04 6.336889062500000000e+04
1.678424442985268252e+04 -1.018478920960729192e+04 1.820910299037766661e-02 4.862218859946859889e-04 6.629039843750000000e+04
-3.557684371510482742e+04 -1.727968685295998876e+04 1.538017096387106833e-02 3.551966336237877210e-04 6.133364453125000000e+04
1.036738625567724739e+04 6.188763993732991366e+03 1.890924942012976381e-02 -1.719453241529176235e-04 5.598755859375000000e+04
-7.563038801759069429e+03 1.384453652356861312e+04 1.829870971552649897e-02 -5.674734178824187517e-04 6.185072460937500000e+04
2.357181835421795404e+04 2.638387975194507817e+04 1.534421157218509614e-02 -7.050161247726187104e-04 6.143658984375000000e+04
-1.252247165923998546e+04 1.986951820838662024e+04 1.721570723585453405e-02 -7.764638072918387613e-04 5.675545117187500000e+04
2.261641335518179403e+04 -6.229516223952532528e+03 1.781589974331764664e-02 3.672258759307074649e-04 6.305976953125000000e+04
6.249125979154143806e+02 2.524704436860457645e+04 1.645235851240111832e-02 -8.486710252667207426e-04 5.880089062500000000e+04
1.074590001178887348e+02 -6.790530396436092815e+03 1.978250344811207165e-02 2.761283921305749691e-04 6.230849609375000000e+04
1.578120468294006787e+04 4.224773119988577491e+03 1.843694147514975817e-02 -5.882079714193530804e-05 6.509521679687500000e+04
1.357104491352948207e+04 2.129403444194194890e+04 1.646854818730341535e-02 -6.417268725924378829e-04 5.509801171875000000e+04
2.893676656779638142e+04 7.409349992097762879e+03 1.666897157469923382e-02 -8.598787042277599921e-05 6.226314648437500000e+04
6.448971341745306745e+03 2.392216200468704119e+04 1.645978119136039600e-02 -7.709338377276469222e-04 5.886474609375000000e+04
-8.180060240472338592e+03 3.114362095391917683e+04 1.577845406881538126e-02 -1.053627813930698787e-03 6.200460546875000000e+04
2.030849581938675328e+04 4.661991983548457938e+04 1.366084783281262989e-02 -1.212534979220034406e-03 5.895589257812500000e+04
-4.141680206021493177e+03 2.758108139170982031e+04 1.620938075360951400e-02 -9.407876206711874092e-04 6.230748632812500000e+04
-2.915772299759688394e+04 6.096466482907799218e+04 1.294226462779093402e-02 -1.758945651373818855e-03 5.955131250000000000e+04
2.495146871006901347e+04 3.931171745805184401e+03 1.732404779201490372e-02 1.022284462333607934e-05 5.929958789062500000e+04
5.732740364540981318e+03 1.830153509551459138e+04 1.730572652613617674e-02 -6.151250408044355716e-04 5.903098632812500000e+04
-5.272784649351889129e+03 2.172230178578790856e+03 2.044027429116834771e-02 -1.283780226384995918e-04 5.623459960937500000e+04
-1.756042960755287595e+03 6.192802151961693198e+03 1.994968943191784833e-02 -2.654152153820433829e-04 6.329751757812500000e+04
2.687881914972879531e+04 -8.853024235275582896e+02 1.731092179017662894e-02 1.927053862093671592e-04 6.495944531250000000e+04
-6.845970919865346332e+03 6.926011731830465578e+03 1.957061622186660049e-02 -3.243292645555529655e-04 6.233678515625000000e+04
4.297546798390412732e+04 -2.282898646645949339e+04 1.525964991192074564e-02 9.426224018266109953e-04 5.952847070312500000e+04
2.126366158888233258e+04 -1.373107708750013444e+03 1.801407460868561031e-02 1.834830440199646125e-04 6.338379296875000000e+04
