# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
3.525860115484778362e+03 5.680658237341661879e+04 1.359316425821971430e-02 -1.537483884364603546e-03 6.208106835937500000e+04
-2.092445076402476116e+04 3.776782253703996685e+04 1.461311073835603810e-02 -1.222624330249796974e-03 6.519731250000000000e+04
-4.594250403267917864e+04 7.114824272565242427e+04 1.319563164132370528e-02 -2.124843842347182848e-03 6.248471875000000000e+04
8.167716863346050559e+03 1.411644728853794368e+04 1.796521938432996818e-02 -4.545474312969215950e-04 6.216920507812500000e+04
-1.105069622503520259e+04 2.848722961409219715e+04 1.569417380842698731e-02 -9.618959669587901027e-04 6.173730273437500000e+04
-2.205624464045915011e+04 1.235811132537208869e+04 1.772219238039492856e-02 -5.837756729360297353e-04 5.864557617187500000e+04
-1.854099822526214848e+04 1.637644178299949272e+04 1.739239330534049499e-02 -6.906618001715634147e-04 6.641488671875000000e+04
1.009409267226865995e+04 9.298547502958241239e+03 1.874478220973999770e-02 -2.797343237595462063e-04 6.817793750000000000e+04
-2.363033721252611940e+04 1.711049037803984902e+04 1.696240030887233644e-02 -7.305283970847340543e-04 6.536581640625000000e+04
2.619168411115319032e+04 -1.264353036188569422e+04 1.732057018550878236e-02 6.069484010198870601e-04 6.268376367187500000e+04
4.479869150306616575e+03 8.812101448055633227e+03 1.918765258974533885e-02 -3.074009685793981008e-04 6.656113671875000000e+04
-9.137250702334653397e+03 6.549359201888177631e+04 1.336993246264390513e-02 -1.812259113625420146e-03 5.775024804687500000e+04
-5.910495616863316855e+02 3.584955744374509231e+04 1.481785152902158342e-02 -1.070481842706660610e-03 5.916508203125000000e+04
1.937214062396340887e+04 2.293687459958254112e+04 1.583859670151173404e-02 -6.156311204179349024e-04 6.463203320312500000e+04
4.594374937956170470e+04 2.346238275891556987e+04 1.455908693534946514e-02 -4.382599948572182868e-04 5.425960742187500000e+04
2.801298163278179709e+04 3.112354337625877452e+04 1.466543277350732151e-02 -7.644417432206543263e-04 5.995731445312500000e+04
5.914774360641313979e+04 4.366068218848989636e+04 1.355461768178336905e-02 -8.921954156314063859e-04 5.965153515625000000e+04
2.305298046424652421e+04 3.714396097543267388e+04 1.435546043763015825e-02 -9.486074513560282563e-04 5.509102734375000000e+04
5.819419378835145471e+04 1.105686695164510274e+04 1.459991731579435986e-02 -1.007218497190551518e-05 6.156787695312500000e+04
3.620068070461082971e+04 4.252612860576708044e+04 1.386505712160767886e-02 -9.989557228921182828e-04 5.689612890625000000e+04
3.568464894100227684e+04 1.049160132350514868e+04 1.611951816765581219e-02 -1.268120057674443477e-04 6.056463867187500000e+04
5.135809374793673487e+04 2.150529226595985165e+04 1.445584675375452544e-02 -3.494509551474228614e-04 6.308514257812500000e+04
4.914703157785099756e+04 3.857148106067244953e+04 1.381680778464345477e-02 -8.190912843239657199e-04 5.339735742187500000e+04
6.451384321953629114e+04 2.469316261935626608e+04 1.394999384888423802e-02 -3.586683159555983567e-04 6.050419140625000000e+04
4.202488083539492800e+04 4.120031211751093360e+04 1.383297576289427462e-02 -9.297939236194101677e-04 5.706960742187500000e+04
2.739531572851940291e+04 4.842332475611392147e+04 1.374358977430333896e-02 -1.198752111044777734e-03 6.034014453125000000e+04
5.588361528480878042e+04 6.389659422579911916e+04 1.323136245235343074e-02 -1.428108091696277289e-03 5.752164257812500000e+04
3.143388195888624978e+04 4.485647497812916117e+04 1.383493274107121078e-02 -1.086298835764265384e-03 6.031970117187500000e+04
6.416409875802040006e+03 7.824567741976508114e+04 1.312708260731755214e-02 -2.045222103503181038e-03 5.784814062500000000e+04
6.052843107633780164e+04 2.121097872268045103e+04 1.416130909995421371e-02 -2.859977281161154346e-04 5.754463867187500000e+04
4.130882107434856880e+04 3.557948196141373046e+04 1.407141088796419817e-02 -7.903220476281182325e-04 5.711223828125000000e+04
3.030368058502061103e+04 1.944937312181208836e+04 1.564200191476244201e-02 -4.352578164582052264e-04 5.421583203125000000e+04
3.382059564835427591e+04 2.347487565646164148e+04 1.507210890447566003e-02 -5.216134681148728008e-04 6.148651757812500000e+04
6.245613805287029390e+04 1.639763769694187431e+04 1.425505601876739942e-02 -1.400989392834519471e-04 6.312323437500000000e+04
2.873040580934973696e+04 2.420604246522322865e+04 1.524170553025036220e-02 -5.785447565539790331e-04 6.050659960937500000e+04
7.855389927238588280e+04 -5.548607866025609837e+03 1.404337677983660826e-02 5.638726180361829793e-04 5.808067578125000000e+04
5.684068957160056016e+04 1.590660899489143594e+04 1.448228859625072008e-02 -1.580971552733413860e-04 6.163396679687500000e+04
4.322132597032673948e+04 7.258904903114555054e+04 1.315402270940255886e-02 -1.714714758049466293e-03 5.345094140625000000e+04
5.176996862992183014e+04 4.294978383193168702e+04 1.365229297954018324e-02 -9.164255874232314853e-04 5.474717187500000000e+04
7.173012254384644621e+04 3.002038295282257604e+04 1.368532802148292142e-02 -4.617158888052921894e-04 5.984130859375000000e+04
-1.792835178235860803e+04 7.657276980472303876e+03 1.865162210091574069e-02 -4.099638420944723373e-04 5.467695312500000000e+04
1.320589341982829865e+04 2.019193356166862577e+04 1.656140105088811307e-02 -5.901815159466972105e-04 5.432366601562500000e+04
-2.288684134344357517e+04 1.368443964916478035e+04 1.748123244484663108e-02 -6.277617813906123797e-04 5.018300390625000000e+04
1.224701370174679687e+04 -1.242402303708606814e+04 1.841710861039642239e-02 5.423387983303318109e-04 5.579872070312500000e+04
-9.739590142700881188e+03 1.905833433694625637e+04 1.726221862271481999e-02 -7.223089070535557025e-04 5.196811132812500000e+04
-1.026063320643744555e+04 -1.297999065353988408e+04 1.805465969811739096e-02 4.016769212895479136e-04 5.510100585937500000e+04
5.413351712161290379e+03 -1.966935279336490566e+03 2.003570587557310101e-02 1.190832986244018702e-04 5.754290039062500000e+04
3.205244334620743302e+03 1.510358997292481945e+04 1.799414725281116983e-02 -5.239232431713645869e-04 4.870607421875000000e+04
1.856849951470598535e+04 1.214447607691732856e+03 1.881318254033882698e-02 8.315298907059394656e-05 5.505866992187500000e+04
-3.916099099350634333e+03 1.773271795573880445e+04 1.757628014357680638e-02 -6.507997724619558107e-04 5.203851367187500000e+04
-1.854332124420733817e+04 2.495624346297129523e+04 1.606120150117881437e-02 -9.148386965917664317e-04 5.484184960937500000e+04
9.945073558959567890e+03 4.042855508183647180e+04 1.433629114624112438e-02 -1.112008702602457384e-03 5.216474023437500000e+04
-1.450571006267136727e+04 2.139425361515744953e+04 1.672796545125395523e-02 -8.079775624586513563e-04 5.507156445312500000e+04
-3.951625018665040989e+04 5.478042471449071309e+04 1.359745460788676190e-02 -1.701079409063480877e-03 5.265768359375000000e+04
1.458299371002699263e+04 -2.261851575791620235e+03 1.932820332305942163e-02 1.917505222850305171e-04 5.242987500000000000e+04
-4.632919568760707989e+03 1.211227404271720661e+04 1.872051884010075481e-02 -4.868928237778525183e-04 5.217048828125000000e+04
-1.563957981084514904e+04 -4.014884280993516768e+03 1.894626386254433942e-02 4.315912843878246181e-05 4.967547851562500000e+04
-1.212257206517742270e+04 3.665583257844019727e+00 1.956844511848888912e-02 -8.772714119682600939e-05 5.597114062500000000e+04
1.650972952546759188e+04 -7.079554672581612067e+03 1.884577461907634838e-02 3.825104325453069403e-04 5.744336914062500000e+04
-1.721211315750120775e+04 7.383340793904330894e+02 1.903967621028215818e-02 -1.491899984678468519e-04 5.511597460937500000e+04
3.260276660058586640e+04 -2.902517597841326642e+04 1.514632103060143710e-02 1.065774524445832917e-03 5.267038281250000000e+04
1.089485634460294750e+04 -7.565482158034527856e+03 1.924792474361531128e-02 3.695213049869976131e-04 5.605612304687500000e+04
-2.714960720537165798e+03 4.911864183342480828e+04 1.391516875015980960e-02 -1.389340826317725592e-03 4.871385546875000000e+04
5.828512855128055890e+03 1.947361490685889294e+04 1.702430221535100596e-02 -6.285503669705298823e-04 4.995121875000000000e+04
2.578509848259740102e+04 6.555078234288072963e+03 1.750369363042444601e-02 -6.348205959065595001e-05 5.444873242187500000e+04
3.113345068659762910e+04 1.253823462533473139e+04 1.632263619932889515e-02 -2.228478024420828089e-04 6.001784960937500000e+04
-4.960646068610004477e+03 6.024104451682565013e+03 1.972599054351147768e-02 -2.744718601864454917e-04 5.544256054687500000e+04
3.018082628835405922e+04 -2.007306307410261070e+04 1.617557530129903887e-02 8.321748591846592690e-04 6.166220507812500000e+04
8.187841276753581042e+03 1.140234007884314087e+04 1.849536559890683704e-02 -3.670948952825080062e-04 5.740860937500000000e+04
7.671169175702370012e+03 -2.063455099694314049e+04 1.699480066998231009e-02 7.519408211950045617e-04 6.088055273437500000e+04
2.334409375944087878e+04 -9.619898601114720805e+03 1.791076632045358191e-02 5.000594810057273996e-04 6.357090625000000000e+04
2.113312526384506418e+04 7.448734087747939157e+03 1.793415556943812536e-02 -1.279909759563873197e-04 5.380804101562500000e+04
3.650029060906740779e+04 -6.434873742594323630e+03 1.667818539436977457e-02 4.401017000469801079e-04 6.083339257812500000e+04
1.401148318550357544e+04 1.007714246245778850e+04 1.828022224526199349e-02 -2.749082089502620182e-04 5.749031445312500000e+04
-6.167332003817872419e+02 1.729919920836908932e+04 1.763515893152042824e-02 -6.161170764359062257e-04 6.059651171875000000e+04
2.787025445442510681e+04 3.277427152795319853e+04 1.454700187861491384e-02 -8.073370928335986494e-04 5.764305468750000000e+04
3.420320380673684213e+03 1.373567253323651857e+04 1.826987069505655453e-02 -4.803380772696166706e-04 6.083717578125000000e+04
-2.159330010599074012e+04 4.712088557655312616e+04 1.400354071871118614e-02 -1.440087208877046136e-03 5.817967382812500000e+04
3.251386924139739131e+04 -9.913830475891469177e+03 1.693986710004128510e-02 5.403492454885194590e-04 5.792481640625000000e+04
1.329518651318421871e+04 4.456500102926926957e+03 1.914974292676133172e-02 -7.715912264160056740e-05 5.763176171875000000e+04
2.289627751911843461e+03 -1.167272094507750444e+04 1.881502618596422524e-02 4.564655807850044817e-04 5.486835546875000000e+04
5.807736851123873748e+03 -7.651211137878636691e+03 1.948112231614222006e-02 3.407473318555259917e-04 6.184039843750000000e+04
3.444207544165547006e+04 -1.472966918950697254e+04 1.640195112378838027e-02 6.935220599755629461e-04 6.346793750000000000e+04
7.173282230845362619e+02 -6.918321953210807806e+03 1.964736997934583840e-02 2.778342917514481109e-04 6.089363671875000000e+04
5.053749117413445492e+04 -3.667418076441804442e+04 1.416882586823747445e-02 1.310247867166499909e-03 5.820242187500000000e+04
2.882610142498174537e+04 -1.521803716725269987e+04 1.681324542868186181e-02 6.924873466872325098e-04 6.193624023437500000e+04
1.520977686460418408e+04 4.146423432669596514e+04 1.420556339283686291e-02 -1.103774918382061663e-03 5.381903515625000000e+04
2.375769238402398332e+04 1.182222835045920147e+04 1.708509883758703440e-02 -2.552531417095096769e-04 5.518407421875000000e+04
4.371349280567630922e+04 -1.098940223061505321e+03 1.597021330351950166e-02 2.929783263537088134e-04 6.015710742187500000e+04
-3.609317895937590220e+04 -6.509820619482499751e+03 1.639201783820033384e-02 -4.422477649985830447e-06 5.510498437500000000e+04
-9.556425038520224007e+02 -3.261961019815560212e+04 1.513805509411193448e-02 9.864024548047315745e-04 6.137143359375000000e+04
-2.294509195158585862e+04 -1.136501820412836196e+03 1.827270099452908692e-02 -1.131476254307962567e-04 5.701534960937500000e+04
-2.346428612646140391e+04 -3.317599758437702258e+04 1.463071879731329961e-02 8.476855001769243326e-04 6.052904492187500000e+04
-7.790959448630188490e+03 -2.216097870403622437e+04 1.646914095372261494e-02 6.850034830805159115e-04 6.315922265625000000e+04
-1.000036956368584106e+04 -5.089486105915144435e+03 1.938411404870624133e-02 1.262930932619086449e-04 5.345998632812500000e+04
5.364861539595405702e+03 -1.897964157538483414e+04 1.732622091717183829e-02 6.942161381719730989e-04 6.047798437500000000e+04
-1.712171753745113165e+04 -2.461268740308969882e+03 1.890920436167366214e-02 -2.619197136604691780e-05 5.712343750000000000e+04
-3.174899113603410660e+04 4.760396564760412730e+03 1.724311164957971487e-02 -3.668031914920244041e-04 6.026360156250000000e+04
-3.261686793698372639e+03 2.023637561686903427e+04 1.707706665236341861e-02 -7.140651822210182780e-04 5.736285156250000000e+04
-2.771215320871077347e+04 1.200351930858328387e+03 1.774214302572928170e-02 -2.242524120820804613e-04 6.042861132812500000e+04
-5.272291725511454570e+04 3.458222482786917681e+04 1.421368719675170783e-02 -1.265833327482070387e-03 5.783478125000000000e+04
1.378597903961214570e+03 -2.245476864578702589e+04 1.664520483251068911e-02 7.586113801956837106e-04 5.756836132812500000e+04
-1.783835795663211684e+04 -8.081696031225542356e+03 1.821105479328085849e-02 1.752411965409157290e-04 5.723554882812500000e+04
-2.884464006080392210e+04 -2.420950304636866713e+04 1.523609027699221984e-02 5.777939910863086727e-04 5.444550195312500000e+04
-2.532672771630686111e+04 -2.019248763084996972e+04 1.586083406836252471e-02 4.941761738112974197e-04 6.147396679687500000e+04
3.306201079040991317e+03 -2.727345778199641791e+04 1.587238046928355142e-02 8.885068063200866071e-04 6.309703515625000000e+04
-3.041673606753323475e+04 -1.945750109915545181e+04 1.563424412623624568e-02 4.346439147297012379e-04 6.052183398437500000e+04
1.939959453403266525e+04 -4.921669431645332952e+04 1.390876547748036082e-02 1.478054600340397966e-03 5.791968359375000000e+04
-2.309356987600579941e+03 -2.775869161408563377e+04 1.573449678304957369e-02 8.634254058416316983e-04 6.158462109375000000e+04
-1.592131331267087262e+04 2.892403666427638746e+04 1.558068990422176170e-02 -9.967715621826914868e-04 5.348256250000000000e+04
-7.375925230723223649e+03 -7.214793352312779007e+02 1.993144927182126033e-02 -2.543733668837740448e-05 5.482119921875000000e+04
1.257877038926201749e+04 -1.363418967126355528e+04 1.818649536671146372e-02 5.819594117707703159e-04 5.981009179687500000e+04
3.513972477036509372e+04 -2.610001479085382380e+04 1.531733312389403981e-02 1.001945304446032583e-03 5.667579882812500000e+04
1.314896301322453110e+04 5.377188885698160448e+03 1.905869900683518012e-02 -1.130143046654329228e-04 5.267288867187500000e+04
1.263047793272385206e+04 -2.665920557547362478e+04 1.593576085365154549e-02 9.273976763743969724e-04 5.590820117187500000e+04
2.830320571746772475e+04 -1.564678775265966397e+04 1.680706489564057909e-02 7.034597129691434964e-04 5.834475390625000000e+04
2.609309649753925260e+04 1.421696238041140305e+03 1.786063491820071708e-02 1.211392157517948546e-04 4.938490429687500000e+04
4.145946579404851946e+04 -1.246299275937455241e+04 1.597300898997490795e-02 6.441022096923641879e-04 5.586176757812500000e+04
1.897209085979161682e+04 4.051110647284765946e+03 1.855913307514051036e-02 -2.079084010144539253e-05 5.276851953125000000e+04
4.345321164507843605e+03 1.127525826717687778e+04 1.873089100370021326e-02 -3.935777667547241555e-04 5.566076171875000000e+04
3.283158290235786262e+04 2.674623892133046320e+04 1.484520248893273983e-02 -6.167300597352179782e-04 5.297576953125000000e+04
8.381314094811041286e+03 7.710611328066100214e+03 1.913967742802052258e-02 -2.367668140764550263e-04 5.582468945312500000e+04
-1.662788560801796484e+04 4.109980157692888315e+04 1.439058410867343971e-02 -1.277889794533413172e-03 5.342101757812500000e+04
3.747239662960139685e+04 -1.594199546855164408e+04 1.606696541325841610e-02 7.365100839998503773e-04 5.317716992187500000e+04
1.825539479872900847e+04 -1.569461861995510390e+03 1.892455183697950780e-02 1.871256529247383184e-04 5.287640625000000000e+04
7.249093715778212754e+03 -1.769737353777166572e+04 1.756594092910995081e-02 6.708164686012099958e-04 5.030599804687500000e+04
1.076802648464164849e+04 -1.367563804676400105e+04 1.825969431570972912e-02 5.736016442619137554e-04 5.678256250000000000e+04
3.940062029662450368e+04 -2.075764370375646467e+04 1.556191599852843437e-02 8.751588108548616742e-04 5.828102734375000000e+04
5.677603261961092358e+03 -1.294237497679754233e+04 1.854324154068495017e-02 5.203335160449738903e-04 5.590475976562500000e+04
5.549331679078361049e+04 -4.270457529550890467e+04 1.384471082164879033e-02 1.474963432714832857e-03 5.348937304687500000e+04
3.378441236289396329e+04 -2.124574345248698228e+04 1.584170280291233301e-02 8.734990342391876772e-04 5.688267187500000000e+04
2.017280213098247259e+04 3.543832061086365866e+04 1.453294374728314811e-02 -9.259308949612392791e-04 4.940425195312500000e+04
2.871872457132491763e+04 5.795697412379231537e+03 1.723779817081205062e-02 -1.759387167273540836e-05 5.064356250000000000e+04
4.867108645646352670e+04 -7.129584669830072926e+03 1.555243110732873121e-02 5.020287657610619401e-04 5.524426953125000000e+04
-2.199340271569152173e+04 3.147704526781726236e+04 1.517982903200271877e-02 -1.083394446891413308e-03 5.848736914062500000e+04
-2.250908674620726742e+04 -5.625276141561839722e+02 1.835293454924164652e-02 -1.318179114444957252e-04 6.232907031250000000e+04
-6.834775178345670611e+03 1.045664219561187201e+04 1.899009854211237275e-02 -4.462559984630239595e-04 6.487461328125000000e+04
-9.045573209333831983e+03 2.752745152023429182e+04 1.584107704350870907e-02 -9.285280291078340607e-04 5.491178125000000000e+04
6.320426144854540325e+03 1.364156682630336945e+04 1.816082217238117885e-02 -4.545829903865326914e-04 6.226240429687500000e+04
-1.616855686144378524e+04 3.015383520615274756e+04 1.542469639538216267e-02 -1.026412384145073808e-03 5.869444921875000000e+04
-3.079968477827818788e+04 3.737160450834027870e+04 1.451292657480149177e-02 -1.255923239553243930e-03 6.211609179687500000e+04
-2.309637070970582499e+03 5.285516453871809790e+04 1.375044839192445661e-02 -1.474964723088156241e-03 5.925204687500000000e+04
-2.675943487023129637e+04 3.381258999430876429e+04 1.486474325270197537e-02 -1.157225042280610443e-03 6.201452539062500000e+04
-5.178169656167448557e+04 6.718801598456724605e+04 1.324671871331870553e-02 -2.054500128248700624e-03 5.952464062500000000e+04
2.336390749654043248e+03 1.016525889006598482e+04 1.902488712506025456e-02 -3.715014595675899221e-04 5.919593750000000000e+04
-1.688429145732280813e+04 2.453318257450835154e+04 1.616708376820618145e-02 -8.971748388116310884e-04 5.870776367187500000e+04
-2.788891322014513571e+04 8.402380575636070716e+03 1.752788561334355649e-02 -4.759705886049254184e-04 5.568133398437500000e+04
-2.437377486301704630e+04 1.242048794121566789e+04 1.750992847759773666e-02 -5.939755792559802631e-04 6.326761132812500000e+04
4.263352552749181086e+03 5.347161809614764024e+03 1.973022853184478592e-02 -1.805389856319276085e-04 6.495705078125000000e+04
-2.946344516234080584e+04 1.315403028886076936e+04 1.697226638048075081e-02 -6.326713445180927797e-04 6.224688671875000000e+04
2.036370859143248526e+04 -1.659186724170723392e+04 1.724838015715906073e-02 7.040334302912821651e-04 5.982759765625000000e+04
-1.351153444770416854e+03 4.860316162567127321e+03 1.991536376016513760e-02 -2.040721609498942208e-04 6.343493945312500000e+04
-1.497408484967479126e+04 6.153951097377136466e+04 1.346928551439277588e-02 -1.746569598517172354e-03 5.498077148437500000e+04
-6.424728631208090519e+03 3.189632176515942410e+04 1.527046031763388406e-02 -1.014572729971524893e-03 5.629565820312500000e+04
1.354039625324667213e+04 1.898871326285422401e+04 1.674498601377294796e-02 -5.541972777910968541e-04 6.158328125000000000e+04
-5.165380368434016418e+02 -3.203760689590590482e+04 1.520920972778693273e-02 9.756876955374798634e-04 5.781706640625000000e+04
1.515612856601762542e+04 -2.102254612071304655e+04 1.677076161607389884e-02 8.015499542512098761e-04 6.042213476562500000e+04
1.294492838717963969e+04 -3.953186959167159330e+03 1.942449737358801706e-02 2.468552770122083451e-04 5.114225781250000000e+04
2.831263665124230465e+04 -1.783822750480861578e+04 1.655260009335117466e-02 7.657586903004494610e-04 5.777598046875000000e+04
5.823449868159968901e+03 -1.324975081469777024e+03 2.003407643655616063e-02 9.631237226478275653e-05 5.463660546875000000e+04
-8.804365141824140665e+03 5.896711498573141398e+03 1.957423715753382754e-02 -2.951421340500297850e-04 5.752834570312500000e+04
1.968204164967800898e+04 2.137256283199159952e+04 1.603353682962455409e-02 -5.709985003665197806e-04 5.468528125000000000e+04
-4.767944713873022010e+03 2.334159637956693587e+03 2.004695801536852603e-02 -1.291381768687942374e-04 5.784112109375000000e+04
-2.978034974674835757e+04 3.571804111414944055e+04 1.465216685660064230e-02 -1.213478773253371962e-03 5.526160156250000000e+04
2.432570826290593322e+04 -2.131626723004578162e+04 1.634559529113390267e-02 8.463565802108675637e-04 5.503579687500000000e+04
5.107104326963253698e+03 -6.945575237111618662e+03 1.960178193879187625e-02 3.100375288200159208e-04 5.480217187500000000e+04
-5.898549174882507941e+03 -2.307465287267576059e+04 1.637781753848654639e-02 7.227356952469976255e-04 5.222526953125000000e+04
-2.379862967123117414e+03 -1.905424703742777274e+04 1.721607734957760275e-02 6.430815801011182829e-04 5.873937695312500000e+04
2.625425546416030556e+04 -2.613282063062159068e+04 1.566059733293681533e-02 9.738490244575231849e-04 6.027864257812500000e+04
-7.470449180811527185e+03 -1.832090155943306672e+04 1.717642539912459659e-02 5.839817803750976767e-04 5.785213671875000000e+04
4.234899788362224353e+04 -4.807670561887295480e+04 1.380693854690019998e-02 1.553675438233925515e-03 5.521590625000000000e+04
2.063795969312625675e+04 -2.662045699796526605e+04 1.577820005306407314e-02 9.638103470722709371e-04 5.881270898437500000e+04
7.022220104546725452e+03 3.006169181026153456e+04 1.534185220385867257e-02 -8.861860730282162483e-04 5.113881054687500000e+04
1.557027756608197888e+04 4.189211764001022971e+02 1.919758330518560666e-02 9.423092052001722364e-05 5.245463867187500000e+04
3.552431518808851251e+04 -1.249967311100364896e+04 1.647988319245647509e-02 6.295880199941926523e-04 5.713097265625000000e+04
1.567390542803504468e+04 1.101633725728328864e+04 1.797252396190808510e-02 -2.931090274127015052e-04 6.406398632812500000e+04
1.346335501769288021e+04 2.808546310561916107e+04 1.541622365176638018e-02 -7.924270857740815842e-04 5.422532617187500000e+04
2.882934084720042665e+04 1.420179487513708955e+04 1.633322915396619515e-02 -2.913982467499410135e-04 6.137290039062500000e+04
6.340920626098276443e+03 3.071311201407341650e+04 1.527743257506574553e-02 -9.063490845954915061e-04 5.794558593750000000e+04
-8.289012822279233660e+03 3.793358430720039905e+04 1.465861753009317474e-02 -1.162499780849580088e-03 6.116976562500000000e+04
2.020006505307550105e+04 5.341182134325765219e+04 1.362845474333835953e-02 -1.362778757902275697e-03 5.824932617187500000e+04
-4.249851937782038476e+03 3.437134934350303229e+04 1.498812662532400530e-02 -1.058471415826502636e-03 6.128294140625000000e+04
-2.926855337403787416e+04 6.775324373257895058e+04 1.330052874973087877e-02 -1.965180414306383870e-03 5.868783203125000000e+04
2.484452896905686066e+04 1.072337795579699014e+04 1.712335007945643001e-02 -2.112082714321684095e-04 5.840503906250000000e+04
5.624912239830150611e+03 2.509243713346268487e+04 1.605963547327904709e-02 -7.754500831133699298e-04 5.803920312500000000e+04
-5.380191049095170456e+03 8.962419926767443030e+03 1.928630683172096252e-02 -3.850300466602349933e-04 5.517733593750000000e+04
-1.864053985244122714e+03 1.298320290402482897e+04 1.854773169962111584e-02 -4.958449644929947527e-04 6.237948242187500000e+04
2.677177976203647268e+04 5.907033281594099208e+03 1.745241347628024783e-02 -3.425512654302592544e-05 6.403009765625000000e+04
-6.953923110169258507e+03 1.371607203136505086e+04 1.836736764183201365e-02 -5.525858220808290517e-04 6.140488281250000000e+04
4.287006837214953703e+04 -1.603553324460345357e+04 1.566878211004479188e-02 7.524975109085215190e-04 5.881496289062500000e+04
2.115683136631725938e+04 5.418843349505137667e+03 1.816381161101050107e-02 -5.552205976536801670e-05 6.250162304687500000e+04
7.537129171205102466e+03 6.209991231094891555e+04 1.343212649708855691e-02 -1.643676675086201949e-03 5.425793945312500000e+04
1.608540756736051299e+04 3.245786374921496463e+04 1.487615044733512151e-02 -8.810726413177151842e-04 5.560437890625000000e+04
3.604727856937277102e+04 1.954088210137859642e+04 1.529486534617796080e-02 -3.959502554356322292e-04 6.069566015625000000e+04
-2.209875689182066708e+03 1.707057345292496757e+04 1.770232245557462267e-02 -6.207617972711511724e-04 5.662849609375000000e+04
1.315539661060882099e+04 3.183447297753396924e+03 1.928771399634247180e-02 -2.946449684539947938e-05 6.401448632812500000e+04
-9.332021559182659985e+03 1.969820770150479439e+04 1.714904193767849763e-02 -7.370353164290568190e-04 6.050304492187500000e+04
-2.396112389738746424e+04 2.691867217114681625e+04 1.564446054350293602e-02 -9.843021356754056393e-04 6.376153320312500000e+04
4.527689731791998383e+03 4.239699733566928626e+04 1.425681361484719238e-02 -1.191193983045783561e-03 6.064737109375000000e+04
-1.992252229079946483e+04 2.335810905642647049e+04 1.624655812881487318e-02 -8.814606414153116319e-04 6.402990039062500000e+04
-4.493882579025017912e+04 5.673861321702687565e+04 1.350941493707391236e-02 -1.771482411834440687e-03 6.122350195312500000e+04
9.170350099448973197e+03 -2.930032269207238755e+02 1.982747180827656650e-02 7.878245686038383953e-05 6.095826367187500000e+04
-1.004825177143409928e+04 1.407764506358914332e+04 1.821115801905635184e-02 -5.819302089272633278e-04 6.065706445312500000e+04
-2.105378219966391771e+04 -2.051556837817335690e+03 1.846024918907001114e-02 -6.753879315791341494e-05 5.775737890625000000e+04
-1.753735451629457020e+04 1.966970432935391727e+03 1.900750942371436103e-02 -1.980614837337782398e-04 6.507600000000000000e+04
1.109749144725132282e+04 -5.110811213121686706e+03 1.949661413613723582e-02 2.797448115581409583e-04 6.678696289062500000e+04
-2.262712891562873119e+04 2.700945387574633969e+03 1.838762109453771082e-02 -2.532320907226050374e-04 6.408150195312500000e+04
2.719420978510715577e+04 -2.705293183540446989e+04 1.552409073656837134e-02 9.995316487689690031e-04 6.123612890625000000e+04
5.482557161996650393e+03 -5.597348657864954475e+03 1.976005406870588732e-02 2.618385114488243413e-04 6.517300781250000000e+04
-8.134368599828950209e+03 5.108408163779073220e+04 1.383434994837631424e-02 -1.464355103843441091e-03 5.663743554687500000e+04
4.125994501190617711e+02 2.144018680017507722e+04 1.680339224088909025e-02 -7.204278116831156235e-04 5.807685937500000000e+04
2.037274238785040870e+04 8.527208248419801748e+03 1.787854900018777393e-02 -1.712870981872516253e-04 6.330281835937500000e+04
1.536578487768681953e+04 -1.388805947330631716e+04 1.799080338727690118e-02 6.033993718189974804e-04 5.418387500000000000e+04
-7.121454817021118288e+03 2.628279562533260105e+03 1.992463763619155628e-02 -1.574179452103686614e-04 5.121115429687500000e+04
-2.174904643253502582e+04 9.850092027237333241e+03 1.804654378673687526e-02 -5.015525249403265029e-04 5.396982812500000000e+04
6.738209696928623089e+03 2.532575513164281801e+04 1.599369617601540533e-02 -7.731783845912538252e-04 5.133456835937500000e+04
-1.771209978758723446e+04 6.288908823980133093e+03 1.879639754481288519e-02 -3.600384528405450890e-04 5.419588085937500000e+04
-4.272384588905394776e+04 3.967187068183682277e+04 1.417333425419926331e-02 -1.355380831214622085e-03 5.182086132812500000e+04
1.137951053611417410e+04 -1.736441325112241248e+04 1.754187761115810762e-02 6.849566789704918286e-04 5.159652929687500000e+04
-7.837983687745877432e+03 -2.992218977232656016e+03 1.976850897835026599e-02 6.142725954068510639e-05 5.134139843750000000e+04
-1.884402948332111191e+04 -1.912048791944558252e+04 1.640636485079176310e-02 5.151714788090183987e-04 4.888644726562500000e+04
-1.532611070063245279e+04 -1.510200443579980674e+04 1.730001870810143894e-02 4.261826981032079383e-04 5.508166992187500000e+04
1.330726955061542685e+04 -2.218219066520230263e+04 1.662667703258845220e-02 8.220482846002171188e-04 5.653054882812500000e+04
-2.041622670553957505e+04 -1.436769285585395664e+04 1.701684720171166634e-02 3.621359521156273078e-04 5.424022460937500000e+04
2.940133159554122904e+04 -4.412585157695895759e+04 1.411008671990733945e-02 1.406511871265157506e-03 5.183282617187500000e+04
7.691613156641890782e+03 -2.266842807728835760e+04 1.662604578971777283e-02 8.037157405607730631e-04 5.516495703125000000e+04
-5.921737568656315489e+03 3.401416192715884972e+04 1.503165807660950676e-02 -1.060048572257163381e-03 4.793946289062500000e+04
